CODIGO;CODBARRA1;CODBARRA2;CODBARRA3;CODAUXILI1;CODAUXILI2;DESCRICAO;DESCREDUZI;DESCDETA1;DESCDETA2;DESCDETA3;DESCDETA4;LOCALIZA;SUBGRUPO;GRUPO;DEPARTAMEN;MARCA;PRECOVENDA;MARGEM;ESTOQUE;ESTOQUEMIN;ESTOQUEIDE;ESTOQUEPEN;UNIDADE;PESO;SITUACAO;TIPO;DATAALT;AGRUPAMENT;FRACIONADO;CUSTOMEDIO;PERCOMIS;NAOCOMIS;FATORCONV;CST;ORIGEM;NCM;ICMSIN;ICMSINREV;ICMSININD;ICMSINPER1;ICMSINPER2;ICMS;ICMSCN;ICMSCR;ICMSINDU;ICMSPER1;ICMSPER2;PISCOF;ALIPI;CREDICMS;PPB;FABPROPRI;RECSTANT;GRADEPRINC;GRADE1;GRADE2
3650;10036501;;;;;TECLADO USB C3TECH MULTIMIDIA KB2202;TECLADO USB;;;;;;25;1;1;0;30;50;0;0;0;0;;0;A;N;20120109;0;;13,348;0;;;41;0;84716052;2;2;2;0;0;6;6;6;6;0;0;1;0;1,422;0;;;0;0;0
3651;10036518;;;;;FONTE NOTEBOOK UNIV. 90W QUASAR;FONTE NOTEBOOK;;;;;;16;1;1;0;130;40;0;1;0;0;;0;A;N;;0;;86,9;0;;;;;;1;1;1;0;0;1;1;1;1;0;0;1;0;0;0;;;0;0;0
3652;10036525;;;;;MEMORIA DDR2 2048MB 800 MEMORYONE;MEMORIA DDR2 2GB;;;;;;4;1;1;0;120;40;0;0;0;0;;0;A;N;20120109;0;;84,94;0;;;241;2;84733042;2;2;2;0;0;6;6;6;6;0;0;1;0;10,193;0;;;0;0;0
3654;10036549;;;;;CABO EXTENSOR USB 2.5M COMTAC;CABO USB;;;;;;7;1;1;0;7;50;0;2;0;0;;0;A;N;20120709;0;;3,529;0;;;;;;1;1;1;0;0;1;1;1;1;0;0;1;0;0;0;;;0;0;0
3655;10036556;;;;;FONTE ATX 200W COLETEK LC-8220;FONTE ATX COLETEK;;;;;;16;1;1;0;50;50;0;8;0;0;;0;A;N;;0;;22,29;0;;;41;0;85044090;1;1;1;0;0;2;2;2;2;0;0;1;0;2,448;0;;;0;0;0
3656;10036563;;;;;FONE HEADSET C3TECH XCITE;MICROFONE COM FONE;;;;;;21;1;1;0;20;40;0;2;0;0;;0;A;N;20140930;0;;9,8;0;;;;2;85183000;2;2;2;0;0;6;6;6;6;0;0;1;0;0;0;;;0;0;0
3658;10036587;;;;;PLACA MAE ASUS P5QLP-AM S/V/R;MB ASUS;;;;;;3;1;0;0;320;40;0;0;0;0;;0;A;N;;0;;237,06;0;;;;;;1;1;1;0;0;1;1;1;1;0;0;1;0;0;0;;;0;0;0
3660;10036600;;;;;CAIXA SISTEMA X ENERBRAS;CAIXA SISTEMA X;;;;;;8;1;1;0;8;50;0;0;0;10;;0;A;N;;0;;1,418;0;;;41;0;39259000;1;1;1;0;0;1;1;1;1;0;0;1;0;0,17;0;;;0;0;0
3661;10036617;;;;;ESPELHO SISTEMA X 2 FUROS RJ45;CAIXA SISTEMA X;;;;;;8;1;1;0;3;50;-5;0;0;0;;0;A;N;20140827;0;;1,455;0;;;41;0;39259090;1;1;1;0;0;4;4;7;7;0;0;1;0;0,175;0;;;0;0;0
3663;10036631;;;;;CANALETA 25X12X2000 PARA PISO;CANALETA;;;;;;8;1;1;0;15;50;0;0;0;0;;0;A;N;20131112;0;;10,475;0;;;;0;39162000;2;2;2;0;0;6;6;6;6;0;0;1;0;0;0;;;0;0;0
3664;10036648;;;;;NOBREAK SMS NET WINNER 700VA MONO;NOBREAK SMS 700VA;;;;;;101;1;1;0;290;40;0;0;0;0;;0;A;N;;0;;206,791;0;;;;;;1;1;1;0;0;1;1;1;1;0;0;1;0;0;0;;;0;0;0
3665;10036655;;;;;PROCESSADOR INTEL CORE2DUO 2.93GHZ TRAY;CPU CORE 2 DUO;;;;;;2;1;1;0;360;40;0;1;0;0;;0;A;N;;0;;252,915;0;;;241;2;85423190;1;1;1;0;0;1;1;1;1;0;0;1;0;0;0;;;0;0;0
3666;10036662;;;;;SOFTWARE PANDA ANTIVIRUS 2010 5+1;SOFTWARE ANTIVIRUS;;;;;;130;1;1;0;139;40;0;0;0;0;;0;A;N;20120928;0;;95,646;0;;;;0;0;1;1;1;0;0;3;3;3;3;0;0;1;0;11,478;0;;;0;0;0
3667;10036679;;;;;PROCESSADOR INTEL DUAL CORE 2.7 GHZ;CPU DUAL CORE 5400;;;;;;2;1;1;0;200;40;0;1;0;0;;0;A;N;;0;;139,181;0;;;241;2;85433190;1;1;1;0;0;1;1;1;1;0;0;1;0;0;0;;;0;0;0
3668;10036686;;;;;"MONITOR LCD 18"" ACER X183H 18,5";MONITOR LCD 19 POL;;;;;;28;1;1;0;375;40;0;0;0;0;;0;A;N;20120109;0;;246,566;0;;;41;0;85285120;2;2;2;0;0;6;6;6;6;0;0;1;0;29,588;0;;;0;0;0
3669;10036693;;;;;"MONITOR LCD 16"" SAMSUNG 633SN 15,6";MONITOR LCD 15 POL;;;;;;28;1;0;0;399;40;0;0;0;0;;0;A;N;;0;;285,389;0;;;;;;1;1;1;0;0;1;1;1;1;0;0;1;0;0;0;;;0;0;0
3670;10036709;;;;;PLACA SOM PCI LEADERSHIP 5.1CH 1051;PLACA DE SOM PCI CRIST;;;;;;8;1;1;0;55;50;0;1;0;0;;0;A;N;20150319;0;;31,531;0;;;;0;84733049;2;2;2;0;0;6;6;6;6;0;0;1;0;0;0;;;0;0;0
3671;10036716;;;;;SPEAKER KMEX SP-H119 2W RMS USB;SPEAKER KMEX;;;;;;24;1;1;0;20;50;0;5;0;0;;0;A;N;20120519;0;;12,365;0;;;41;0;85182100;2;2;2;0;0;6;6;6;6;0;0;1;0;2,002;0;;;0;0;0
3674;10036747;;;;;SERV. T. MANUTENCAO NOTEBOOK/NETBOOK E ALL IN ONE;MANUTENCAO NOTEBOOK;;;;;;96;3;3;0;0;40;43;0;0;0;;0;A;S;20150901;0;;0;0;;;;0;;1;1;1;0;0;1;1;1;1;0;0;1;0;0;0;;;0;0;0
3675;10036754;;;;;MOUSE USB GENIUS ERGO 555 3200DPI;MOUSE USB;;;;;;10;1;1;0;109;50;0;5;0;0;;0;A;N;;0;;72,824;0;;;;;;1;1;1;0;0;1;1;1;1;0;0;1;0;0;0;;;0;0;0
3677;10036778;;;;;NOBREAK SMS NET STATION  700VA BIFX;NOBREAK SMS;;;;;;101;1;0;0;315;40;0;0;0;0;;0;A;N;;0;;221,234;0;;;;;;1;1;1;0;0;1;1;1;1;0;0;1;0;0;0;;;0;0;0
3678;10036785;;;;;GABINETE KIT COLECAO TRITON C3T;KIT COLETEK;;;;;;1;1;1;0;175;40;0;0;0;0;;0;A;N;20120109;0;;123,557;0;;;;2;84733011;2;2;2;0;0;6;6;6;6;0;0;1;0;14,827;0;;;0;0;0
3679;10036792;;;;;FONTE NOTEBOOK UNIV. 90W C3T NB90;FONTE NOTEBOOK;;;;;;16;1;1;0;80;40;0;1;0;0;;0;A;N;20120310;0;;50,473;0;;;0;0;85044021;1;1;1;0;0;4;4;7;7;0;0;1;0;6,078;0;;;0;0;0
1249;12492;;;;;PAPEL SULFITE COL. MONICA VERDE;PAPEL SULFITE COLORIDO;;;;;;71;2;2;0;0;35;0;0;0;0;;0;A;N;;2;;2,26;0;;;;0;48025610;1;1;1;0;0;4;4;7;7;0;0;1;0;0,271;0;;;0;0;0
2284;22842;;;;;PAPEL SULFITE COL. MONICA ROSA;PAPEL SULFITE ROSA;;;;;;71;2;2;0;0;35;0;0;0;0;;0;A;N;;2;;2,26;0;;;;0;48025610;1;1;1;0;0;4;4;7;7;0;0;1;0;0,271;0;;;0;0;0
1093;10010938;;;;;CANETA ESF. BIC CRISTAL AZUL;CANETA ESF. BIC CRISTAL A;;;;;;43;2;2;0;1,5;80;0;0;0;0;;0;A;N;20130615;4;;0,368;0;;;;0;96081000;1;1;1;0;0;4;4;7;7;0;0;1;0;0,044;0;;;0;0;0
1094;10948;;;;;CANETA ESF. BIC CRISTAL PRETA;CANETA ESF. CRISTAL PR;;;;;;43;2;2;0;1,5;80;0;0;0;0;;0;A;N;20130615;4;;0,356;0;;;;0;96081000;1;1;1;0;0;4;4;7;7;0;0;1;0;0,043;0;;;0;0;0
1095;10955;;;;;CANETA ESF. BIC CRISTAL VERDE;CANETA ESF. CRISTAL VE;;;;;;43;2;2;0;1,5;80;0;0;0;0;;0;A;N;20130615;4;;0,336;0;;;;0;96081000;1;1;1;0;0;4;4;7;7;0;0;1;0;0,04;0;;;0;0;0
1096;10962;;;;;CANETA ESF. BIC CRISTAL VERMELHA;CANETA ESF. CRISTAL VE;;;;;;43;2;2;0;1,5;80;0;0;0;0;;0;A;N;20130615;4;;0,344;0;;;;0;96081000;1;1;1;0;0;4;4;7;7;0;0;1;0;0,041;0;;;0;0;0
1108;11082;;;;;CANETA MARCA TEXTO AMARELA;CANETA MARCA TEXTO BRI;;;;;;43;2;2;0;2;70;3;0;0;0;;0;A;N;;5;;0,983;0;;;41;0;96082000;1;1;1;0;0;1;1;1;1;0;0;1;0;0,118;0;;;0;0;0
3680;36801;4,71027E+12;;;;MOUSE MINI USB GENIUS PRETO MICRO TRAVELER;MOUSE MINI USB GENIUS;;;;;;10;1;1;0;45;50;12;2;0;0;;0;A;N;20150826;0;;21,722;0;;;241;2;84716053;2;2;2;0;0;6;6;6;6;0;0;1;0;2,23;0;;;0;0;0
3681;36818;;;;;ESTABILIZADOR SMS REVOLUT VI 1000VA MONO 16611;ESTABILIZADOR SMS 4 REVOL;;;;;;12;1;1;0;145;40;0;3;0;0;;0;A;N;20140417;0;;98,376;0;;;0;0;90328911;2;2;2;0;0;9;9;9;9;0;0;1;0;0;823;;;0;0;0
3682;36825;;;;;PLACA DE VIDEO PCI-E 512MB 9400GT;VGA EXP 512MB 9400GT;;;;;;22;1;1;0;195;40;0;0;0;0;;0;A;N;;0;;130;0;;;;;;1;1;1;0;0;1;1;1;1;0;0;1;0;0;0;;;0;0;0
3683;36832;;;;;LEITOR COD. BARRAS ELGIN CCD PS2 MARFIM;LEITOR COD. DE BAR. CCD P;;;;;;8;1;1;0;100;40;0;1;0;0;;0;A;N;20150305;0;;68,37;0;;;41;0;84719012;1;1;1;0;0;4;4;7;7;0;0;1;0;4,79;0;;;0;0;0
3685;36856;;;;;PLACA DE VIDEO PCI-E 512MB GT210;VGA EXP 512MB GT 210;;;;;;22;1;1;0;180;40;0;0;0;0;;0;A;N;20130706;0;;128,24;0;;;;0;;1;1;1;0;0;1;1;1;1;0;0;1;0;0;0;;;0;0;0
3686;36863;;;;;HUB USB MINI 4 PORTAS BRIGHT;HUB USB MINI 4 PORTAS BRI;;;;;;103;1;1;0;30;40;0;0;0;0;;0;A;N;;0;;12,997;0;;;;;;1;1;1;0;0;1;1;1;1;0;0;1;0;0;0;;;0;0;0
3687;36870;;;;;MEMORIA DDR2 1024MB 800 MARKVISION;MEMORIA DDR2 1024MB 800 M;;;;;;4;1;1;0;80;40;0;5;0;0;;0;A;N;20130914;0;;53,826;0;;;241;2;84733042;2;2;2;0;0;6;6;6;6;0;0;1;0;0,044;0;;;0;0;0
3688;36887;;;;;CARREGADOR BATERIAS C/4 PILHAS AA GP;CARREGADOR BATERIAS C/4 P;;;;;;8;1;1;0;30;40;0;0;0;0;;0;A;N;;0;;20,777;0;;;41;0;85044010;1;1;1;0;0;1;1;1;1;0;0;1;0;0;0;;;0;0;0
3689;36894;;;;;"MONITOR LCD 15"" ACER X163W 15.6 POL";"MONITOR LCD 15.6"" ACER";;;;;;28;1;1;0;285;40;0;0;0;0;;0;A;N;20120109;0;;187,917;0;;;41;0;85285120;2;2;2;0;0;6;6;6;6;0;0;1;0;0;0;;;0;0;0
3690;7,89843E+12;;;;;MOUSE PS2 KMEX PRETO;MOUSE PS2 OPT KMEX PRETO;;;;;;10;1;1;0;15;50;0;10;0;0;;0;A;N;20120519;0;;6,515;0;;;241;2;84716053;2;2;2;0;0;6;6;6;6;0;0;1;0;0,321;0;;;0;0;0
3691;36917;;;;;HD EXTERNO 320GB USB WESTERN AZUL;HD EXTERNO 320GB USB WEST;;;;;;27;1;1;0;260;40;0;0;0;0;;0;A;N;;0;;185,996;0;;;;;;1;1;1;0;0;1;1;1;1;0;0;1;0;0;0;;;0;0;0
3692;36924;;;;;TELEFONE INTELBRAS PREMIUM GRAFITE;TELEFONE INTELBRAS PREMIU;;;;;;8;1;1;0;55;40;0;0;0;0;;0;A;N;20120410;0;;38,32;0;;;41;4;85171891;2;2;2;0;0;9;9;9;9;0;0;1;0;0;226;;;0;0;0
3693;36931;;;;;TELEFONE SEM FIO INTELBRAS TS10 GRAFITE 2.4G;TELEFONE S/F INTELBRAS TS;;;;;;8;1;1;0;75;40;0;0;0;0;;0;A;N;20130706;0;;53,54;0;;;41;4;85171100;2;2;2;0;0;6;6;6;6;0;0;1;0;0;226;;;0;0;0
3694;36948;;;;;HD SATA 80GB 7200 SAMSUNG;HD SATA 80GB 7200 SAMSUNG;;;;;;27;1;1;0;120;40;0;0;0;0;;0;A;N;;0;;80;0;;;;;;1;1;1;0;0;1;1;1;1;0;0;1;0;0;0;;;0;0;0
3695;36955;;;;;FILTRO DE LINHA MULTILASER 6 TOM BRANCO;FILTRO DE LINHA MULTILASE;;;;;;8;1;1;0;15;50;0;5;0;0;;0;A;N;;0;;9,603;0;;;;;;1;1;1;0;0;1;1;1;1;0;0;1;0;0;0;;;0;0;0
3696;36962;7,89701E+12;;;;PILHA RECARREGAVEL AA 2500MHA ELGIN C/2;PILHA RECARREGAVEL AA 250;;;;;;75;2;2;0;20;50;7;0;0;0;;0;A;N;20130830;0;;10,73;0;;;;0;85075000;1;1;1;0;0;4;4;7;7;0;0;1;0;0,373;0;;;0;0;0
3697;36979;;;;;PILHA RECARREGAVEL AAA 800MAH C/4;PILHA RECARREGAVEL AAA 80;;;;;;75;2;2;0;9;50;0;0;0;0;;0;A;N;;0;;3,783;0;;;;;;1;1;1;0;0;1;1;1;1;0;0;1;0;0,454;0;;;0;0;0
3698;36986;;;;;CARREGADOR BATERIAS C/4 PILHAS AAA GP;CARREGADOR BATERIAS C/4 P;;;;;;8;1;1;0;29;40;0;0;0;0;;0;A;N;;0;;19,565;0;;;;;;1;1;1;0;0;1;1;1;1;0;0;1;0;0;0;;;0;0;0
3699;36993;;;;;PROCESSADOR INTEL XEON QQ X3430 2.4 GHZ;PROCESSADOR INTEL XEON QQ;;;;;;2;1;1;0;650;40;0;0;0;0;;0;A;N;;0;;465,482;0;;;241;2;85423190;1;1;1;0;0;1;1;1;1;0;0;1;0;0;0;;;0;0;0
3700;37006;;;;;MEMORIA SERVER 2GB DDR3 1333 KINGSTON KVR13E9/2 EC;MEMORIA SERVER 2GB DDR3 1;;;;;;4;1;1;0;135;40;0;5;0;0;;0;A;N;20130919;0;;92,053;0;;;241;2;84733042;2;2;2;0;0;6;6;6;6;0;0;1;0;0;0;;;0;0;0
3701;37013;;;;;PLACA MAE INTEL SERVER X8SIL-F-B S/V/R;PLACA MAE INTEL SERVER X8;;;;;;3;1;1;0;810;40;0;0;0;0;;0;A;N;20120109;0;;579,63;0;;;241;2;84733041;2;2;2;0;0;6;6;6;6;0;0;1;0;0;0;;;0;0;0
3702;37020;;;;;"MONITOR LCD 23"" SAMSUNG 2370H";"MONITOR LCD 23"" SAMSUNG 2";;;;;;28;1;1;0;699;40;0;0;0;0;;0;A;N;;0;;462;0;;;;;;1;1;1;0;0;1;1;1;1;0;0;1;0;0;0;;;0;0;0
3703;37037;;;;;COMP. CENTR. THINLINE 1010 DC/2GB/500GB;COMPUTADOR CENTRIUM THINL;;;;;;92;1;1;0;799;50;0;0;0;0;;0;A;N;20120109;0;;571,22;0;;;41;4;84715010;2;2;2;0;0;9;9;9;9;0;0;2;0;38,9;640;;;0;0;0
3704;37044;;;;;TECLADO PS2 KMEX MULT 7A28P PRETO PIANO;TECLADO PS2 KMEX MULT 7A;;;;;;25;1;1;0;30;50;0;0;0;0;;0;A;N;20120519;0;;16,61;0;;;;;;1;1;1;0;0;1;1;1;1;0;0;1;0;0;0;;;0;0;0
3705;37051;;;;;ROTEADOR WIR MULTILASER RERO054B 54MBPS;ROTEADOR WIR MULTILASER R;;;;;;23;1;1;0;99;40;0;0;0;0;;0;A;N;;0;;57,9;0;;;;;;1;1;1;0;0;1;1;1;1;0;0;1;0;0;0;;;0;0;0
3706;37068;;;;;UNIDADE DE SOM SELENIUM D250X CROMADO;UNIDADE DE SOM SELENIUM D;;;;;;24;1;1;0;130;60;0;0;0;0;;0;A;N;;0;;79,9;0;;;;;;1;1;1;0;0;1;1;1;1;0;0;1;0;0;0;;;0;0;0
3707;37075;;;;;DISPOSITIVO ANTI FURTO, PROT BATERIA;DISPOSITIVO ANTI FURTO, P;;;;;;84;2;2;0;145;92,3;0;0;0;0;;0;A;N;;0;;72,95;0;;;;;;1;1;1;0;0;1;1;1;1;0;0;1;0;0;0;;;0;0;0
3708;37082;;;;;UNIDADE DE SOM SELENIUM ST200 TWETER;UNIDADE DE SOM SELENIUM S;;;;;;24;1;1;0;55;60;0;0;0;0;;0;A;N;;0;;32,97;0;;;;;;1;1;1;0;0;1;1;1;1;0;0;1;0;0;0;;;0;0;0
3709;37099;;;;;PLACA DE VIDEO PCI 256MB 5500;PLACA DE VIDEO PCI 256MB;;;;;;22;1;1;0;140;40;0;0;0;0;;0;A;N;;0;;91,26;0;;;;;;1;1;1;0;0;1;1;1;1;0;0;1;0;10,951;0;;;0;0;0
3710;37105;;;;;TECLADO PS2 MULTILASER PRETO;TECLADO PS2 MULTILASER PR;;;;;;25;1;1;0;18;50;0;0;0;0;;0;A;N;20120723;0;;7,921;0;;;141;0;84716052;2;2;2;0;0;6;6;6;6;0;0;1;0;0;0;;;0;0;0
3711;37112;;;;;"GAVETA CASE P/ HD 3,5"" SATA CLONE";"GAVETA CASE P/ HD 3,5"" SA";;;;;;8;1;1;0;69;50;0;0;0;0;;0;A;N;20120109;0;;47,9;0;;;241;2;84733039;2;2;2;0;0;6;6;6;6;0;0;1;0;0;0;;;0;0;0
3712;37129;;;;;PLACA MAE ASUS P5G41T-M S/V/R;PLACA MAE ASUS P5G41T-M S;;;;;;3;1;1;0;259;40;0;0;0;0;;0;A;N;20120109;0;;184,21;0;;;41;4;84733041;2;2;2;0;0;9;9;9;9;0;0;1;0;0;448;;;0;0;0
3713;37136;;;;;ADAPTADOR WIRELESS USB INTELBRAS WBN240 150MBPS;WIRELESS ADAPTADOR USB IN;;;;;;23;1;1;1;55;50;0;0;0;0;;0;A;N;20130914;0;;36,146;0;;;2;2;85176277;2;2;2;0;0;6;6;6;6;0;0;2;0;0;0;;;0;0;0
3714;37143;7,89849E+12;;;;FONTE ATX 350W C3TECH PSN-350S2;FONTE ATX 350W C3TEC;;;;;;16;1;1;1;129,9;40;-1;2;0;0;;0;A;N;20140428;0;;84,34;0;;;41;0;85044090;2;2;2;0;0;6;6;6;6;0;0;1;0;0;0;;;0;0;0
3715;37150;;;;;FONTE NOTEBOOK UNIV. 90W C3T NB90P C/REGU;FONTE NOTEBOOK UNIVERSAL;;;;;;16;1;1;0;100;40;0;1;0;0;;0;A;N;20120310;0;;68,476;0;;;41;0;85044021;1;1;1;0;0;4;4;7;7;0;0;1;0;8,26;0;;;0;0;0
3716;37167;;;;;TECLADO USB C3TECH MULTIMIDIA PRETO;TECLADO USB C3TECH MULTIM;;;;;;25;1;1;0;30;50;0;0;0;0;;0;A;N;;0;;18,4;0;;;;;;1;1;1;0;0;1;1;1;1;0;0;1;0;0;0;;;0;0;0
3717;37174;;;;;TECLADO USB C3TECH MULTIMIDIA PRATA/PRET;TECLADO USB C3TECH MULTIM;;;;;;25;1;1;0;35;50;0;0;0;0;;0;A;N;20120430;0;;16,9;0;;;241;2;84716052;2;2;2;0;0;6;6;6;6;0;0;1;0;0;0;;;0;0;0
3718;37181;;;;;SERV. TAXA REPASSE IMPOSTO;TAXA REPASSE IMPOSTO;;;;;;47;2;2;0;0;40;2;0;0;0;;0;A;S;20150124;0;;0;0;S;;;0;0;1;1;1;0;0;1;1;1;1;0;0;1;0;0;0;;;0;0;0
3719;37198;;;;;CARREGADOR BATERIAS C/2 PILHAS AA GP;CARREGADOR BATERIAS C/2 P;;;;;;8;1;1;0;29;40;0;0;0;0;;0;A;N;20120229;0;;22;0;;;;0;85044010;2;2;2;0;0;6;6;6;6;0;0;1;0;0;0;;;0;0;0
3720;37204;;;;;PLACA MAE VS COMPANY VS-AD330+ATOM 330 S;PLACA MAE VS-AD330 + ATOM;;;;;;3;1;1;0;245;40;0;0;0;0;;0;A;N;;0;;160;0;;;;;;1;1;1;0;0;1;1;1;1;0;0;1;0;0;0;;;0;0;0
3721;37211;;;;;HD EXTERNO PORTATIL 1.0TB WESTERN MY PASSPORT PRET;HD EXTERNO 1.0TB WESTERN;;;;;;27;1;1;0;399;40;0;0;0;0;;0;A;N;20150901;0;;272,301;0;;;141;4;84717012;2;2;2;0;0;9;9;9;9;0;0;1;0;0;28;;;0;0;0
3722;37228;;;;;SOFTWARE WINDOWS 7 HOME PREMIUM FPP;SOFTWARE WINDOWS 7 HOME P;;;;;;130;1;1;0;365;40;0;0;0;0;;0;A;N;;0;;211,738;0;;;;;;1;1;1;0;0;1;1;1;1;0;0;1;0;0;0;;;0;0;0
3723;37235;;;;;PROCESSADOR INTEL DUAL CORE 2.93 GHZ;CPU INTEL DUAL CORE E6500;;;;;;2;1;1;0;250;40;0;1;0;0;;0;A;N;20120109;0;;170,044;0;;;241;2;84733043;2;2;2;0;0;6;6;6;6;0;0;1;0;0;0;;;0;0;0
3724;37242;;;;;FONTE ATX 400W C3TECH;FONTE ATX 400W C3TEC;;;;;;16;1;1;0;100;40;0;0;0;0;;0;A;N;20140428;0;;64,582;0;;;41;0;85044090;2;2;2;0;0;6;6;6;6;0;0;1;0;7,75;0;;;0;0;0
3725;37259;;;;;MOCHILA NOT CLONE PRETA/CINZA;MOCHILA PARA NOT CLONE PR;;;;;;8;1;1;0;85;50;0;1;0;0;;0;A;N;;0;;55,287;0;;;;0;42022900;1;1;1;0;0;1;1;1;1;0;0;1;0;0;0;;;0;0;0
3726;37266;;;;;MALETA NOT LEADERSHIP BRASILIA;MALETA PARA NOTEBOOK LEAD;;;;;;8;1;1;0;45;50;0;1;0;0;;0;A;N;;0;;29,36;0;;;;;;1;1;1;0;0;1;1;1;1;0;0;1;0;0;0;;;0;0;0
3727;37273;;;;;TELEFONE SEM FIO INTELBRAS LUMI C/ IDENT 2.4;TELEFONE S/F INTELBRAS LU;;;;;;8;1;1;0;125;40;0;0;0;0;;0;A;N;20130706;0;;87,063;0;;;;0;;1;1;1;0;0;1;1;1;1;0;0;1;0;0;0;;;0;0;0
3728;37280;;;;;TERMO-HIGROMETRO DIGITAL ICEL;TERMO-HIGROMETRO DIGITAL;;;;;;8;1;1;0;90;40;0;0;0;0;;0;A;N;;0;;65;0;;;;0;90258000;1;1;1;0;0;4;4;7;7;0;0;1;0;7,8;0;;;0;0;0
3729;37297;;;;;MALETA NOT LEADERSHIP BUENOS AIRES;MALETA NOT LEADERSHIP BUE;;;;;;8;1;1;0;59,9;50;1;1;0;0;;0;A;N;;0;;31,033;0;;;41;0;42021220;1;1;1;0;0;4;4;7;7;0;0;1;0;0,092;0;;;0;0;0
3730;37303;;;;;MALETA NETBOOK AUTENTIC PRETA AUML-A323;MALETA NET AUTENTIC PRETA;;;;;;8;1;1;0;39;50;0;1;0;0;;0;A;N;20120331;0;;25,235;0;;;;2;42022900;1;1;1;0;0;4;4;7;7;0;0;1;0;3,03;0;;;0;0;0
3731;37310;;;;;HD EXTERNO 320GB USB WESTERN PRETO;HD EXTERNO 320GB USB WEST;;;;;;27;1;1;0;185;40;0;0;0;0;;0;A;N;;0;;117,111;0;;;;;;1;1;1;0;0;1;1;1;1;0;0;1;0;6,39;0;;;0;0;0
3732;37327;;;;;PECA FX1170 MANOPLA PAPEL;PECA FX1170 MANOPLA PAPEL;;;;;;85;1;1;0;5;40;0;0;0;0;;0;A;N;;0;;1,5;0;;;;;;1;1;1;0;0;1;1;1;1;0;0;1;0;0;0;;;0;0;0
3733;37334;;;;;PLACA DE VIDEO PCI-E 512MB ATI 4350;PLACA DE VIDEO PCI-E 512M;;;;;;22;1;1;0;200;40;0;0;0;0;;0;A;N;;0;;138,243;0;;;;2;84718000;1;1;1;0;0;1;1;1;1;0;0;1;0;0;0;;;0;0;0
3734;37341;;;;;PLACA REDE WIR PCI INTELBRAS WPN200 150MB;PLACA DE REDE WIR INTELBR;;;;;;23;1;1;0;85;40;0;0;0;0;;0;A;N;20130624;0;;58,7;0;;;;0;85176277;2;2;2;0;0;6;6;6;6;0;0;2;0;0;0;;;0;0;0
3735;37358;;;;;CABO SATA PARA DADOS;CABO SATA PARA DADOS;;;;;;7;1;1;0;5;50;22;10;0;0;;0;A;N;20130531;0;;1,173;0;;;241;2;85444200;2;2;2;0;0;6;6;6;6;0;0;1;0;0,027;0;;;0;0;0
3736;37365;;;;;CASE PARA NOTEBOOK 15,4 MAXPRINT;MALETA CASE PARA NOTEBOOK;;;;;;8;1;1;0;35;50;0;1;0;0;;0;A;N;;0;;21,997;0;;;241;2;42021900;1;1;1;0;0;1;1;1;1;0;0;1;0;2,64;0;;;0;0;0
3737;37372;;;;;MIDIA DVD-R PRINTABLE MAXPRINT UNIDADE;MIDIA DVD-R PRINTABLE;;;;;;18;1;1;0;1;50;0;0;0;0;;0;A;N;20131111;0;;0,526;0;;;241;2;85234011;2;2;2;0;0;6;6;6;6;0;0;1;0;0,052;0;;;0;0;0
3738;37389;;;;;PLACA DE VIDEO PCI-E 512MB 9500GT;PLACA DE VIDEO PCI-E 512M;;;;;;22;1;1;0;230;40;0;0;0;0;;0;A;N;;0;;163,348;0;;;241;2;84718000;1;1;1;0;0;1;1;1;1;0;0;1;0;19,602;0;;;0;0;0
3739;37396;;;;;"MONITOR LCD 18,5"" SAMSUNG B1930N";"MONITOR LCD 18,5"" SAMSUNG";;;;;;28;1;1;0;399;40;0;0;0;0;;0;A;N;20120109;0;;282,6;0;;;41;4;85285120;2;2;2;0;0;9;9;9;9;0;0;1;0;19,782;484;;;0;0;0
3740;37402;;;;;SOFTWARE WINDOWS 7 ULTIMATE FPP;SOFTWARE WINDOWS 7 ULTIMA;;;;;;130;1;1;0;712;40;0;0;0;0;;0;A;C;20130913;0;;515,48;0;;;;0;;1;1;1;0;0;1;1;1;1;0;0;1;0;0;0;;;0;0;0
3741;37419;;;;;NOT ACER 4736Z-6579 C2D/T6600/4GB/320GB/;NOTEBOOK ACER 4736Z-6579;;;;;;100;1;1;0;2699;40;0;0;0;0;;0;A;N;;0;;1914;0;;;;;;1;1;1;0;0;1;1;1;1;0;0;1;0;0;0;;;0;0;0
3742;37426;;;;;PLACA PCI 2 SERIAIS 1 PARALELA NETMOS 9835;PLACA PCI 2 SERIAIS 1 PAR;;;;;;8;1;1;0;50;50;0;0;0;0;;0;A;N;20120109;0;;27,162;0;;;241;2;84733049;2;2;2;0;0;6;6;6;6;0;0;1;0;3,268;0;;;0;0;0
3743;37433;;;;;MP7 NPL-71 MP3/MP4/CEL.2CHIP/CAMERA/TV/F;MP6/MP7/MP10;;;;;;132;1;1;0;220;40;0;0;0;0;;0;A;N;;0;;138,01;0;;;;;;1;1;1;0;0;1;1;1;1;0;0;1;0;16,561;0;;;0;0;0
